70 	
68	91
0	6	4	790	7	
0	76	7	2644	4	
0	30	4	2712	3	
1	59	4	1909	5	
0	5	6	1219	1	
0	35	3	2738	6	
0	19	2	3902	9	
1	40	4	3553	5	
1	91	1	644	3	
0	53	7	2544	9	
1	78	8	1701	5	
1	23	1	2118	1	
1	57	4	1085	6	
0	25	4	3012	5	
0	38	3	1141	3	
0	34	3	178	2	
0	17	5	4429	8	
1	62	8	3887	6	
0	75	6	329	9	
1	42	3	4233	2	
0	31	8	3523	5	
1	44	4	4578	9	
0	74	4	4105	2	
0	91	3	2110	3	
0	93	4	1919	2	
0	26	9	1369	6	
1	61	4	189	7	
1	68	7	23	7	
0	42	1	1416	8	
1	1	4	373	2	
1	33	7	4624	3	
1	15	9	4192	5	
0	67	5	3204	1	
0	64	2	4856	9	
1	27	8	2222	3	
0	90	6	393	4	
1	48	3	1276	5	
1	68	3	863	9	
1	60	7	3890	6	
1	69	8	4016	1	
1	28	9	2610	7	
0	38	4	2640	6	
0	67	8	2971	8	
0	73	7	3370	2	
1	9	3	3428	9	
1	4	5	1311	3	
1	88	8	2314	8	
1	45	3	3011	4	
1	21	2	1327	4	
0	44	5	2641	2	
0	18	1	326	8	
0	44	6	2715	1	
1	30	7	4084	8	
1	2	9	2677	6	
0	70	9	4715	9	
0	71	7	1413	2	
0	33	7	3660	3	
1	35	8	3534	8	
0	81	8	2042	3	
1	19	6	4551	6	
1	7	9	4566	2	
0	92	5	94	9	
1	93	4	338	8	
1	43	8	174	6	
1	73	3	3021	1	
1	79	3	4326	2	
1	43	6	3472	9	
0	52	6	4026	6	
0	37	5	2134	8	
0	69	1	4275	1	
