100 	
51	58
0	51	7	3253	7	
1	81	1	2597	2	
0	7	3	284	3	
1	16	3	3652	6	
0	9	3	2572	4	
0	93	3	2704	8	
1	12	8	2072	3	
0	3	6	1570	1	
0	59	7	1295	3	
0	46	1	795	2	
0	36	8	235	2	
1	20	9	1510	4	
0	31	7	941	2	
0	83	5	1526	1	
0	95	3	103	8	
1	17	1	2187	1	
0	23	5	3736	2	
0	14	5	2460	7	
1	13	8	471	9	
0	40	8	1701	8	
1	9	3	2499	9	
1	26	8	1826	2	
0	54	4	1639	6	
1	57	8	1203	8	
1	57	1	4713	5	
0	57	2	3210	5	
1	2	4	988	5	
1	56	3	82	1	
0	10	8	817	6	
1	17	1	2655	6	
1	92	9	2197	5	
1	8	8	1856	8	
1	83	2	256	4	
0	2	7	2813	1	
0	39	1	244	2	
0	7	7	1311	4	
0	47	5	1713	2	
0	11	6	4442	7	
1	85	7	1715	5	
0	54	8	3320	7	
1	46	5	2519	5	
1	96	4	990	2	
1	32	1	200	8	
1	16	3	4158	3	
0	27	7	4742	4	
0	58	9	2833	4	
0	49	7	4351	8	
0	23	6	1929	6	
1	12	3	2324	2	
1	18	6	3685	3	
0	37	6	697	1	
1	37	2	4697	7	
0	98	1	1326	1	
0	79	2	1745	5	
0	32	7	2862	4	
1	51	9	3764	4	
0	46	6	1521	6	
0	16	8	656	7	
1	35	2	1145	4	
1	49	9	1084	5	
1	78	5	605	3	
1	79	8	2221	6	
0	66	3	825	8	
1	96	4	4266	9	
0	99	3	3428	5	
1	92	6	2041	8	
0	85	1	4420	5	
1	80	6	645	1	
1	65	6	2094	3	
1	95	2	1128	7	
1	28	4	1805	1	
0	81	9	2198	7	
0	58	5	1359	1	
1	23	3	2927	4	
0	69	9	792	8	
0	76	2	4380	8	
0	50	7	2158	9	
1	82	8	2885	3	
1	70	9	469	2	
0	79	9	2409	7	
1	92	4	533	1	
1	5	6	980	2	
0	26	1	785	7	
0	1	4	1913	3	
0	4	7	3321	2	
1	40	2	561	6	
1	53	8	4565	2	
0	36	4	3160	5	
0	2	1	2180	8	
0	60	7	3318	5	
0	68	5	880	3	
0	75	3	3048	3	
1	57	2	22	4	
1	73	9	1263	2	
0	54	5	1009	9	
1	26	3	3671	7	
0	24	8	2207	1	
1	63	2	3090	5	
1	96	6	3981	6	
0	60	1	1337	4	
