80 	
85	96
1	79	1	1693	7	
1	22	2	351	7	
0	95	6	90	8	
0	55	3	660	6	
0	39	2	1230	8	
0	51	6	931	5	
0	17	6	2028	1	
0	92	9	1544	5	
1	71	2	1389	1	
1	87	9	1002	1	
1	10	4	31	1	
1	5	5	1797	2	
1	44	2	1545	5	
0	64	3	889	6	
0	9	2	2043	2	
1	50	5	1447	9	
0	77	5	1734	9	
1	1	5	752	2	
0	87	7	852	8	
0	84	8	1299	4	
0	95	7	1476	7	
1	73	8	1791	3	
0	2	1	1077	7	
0	92	9	1721	6	
1	44	1	653	8	
1	5	2	884	9	
0	59	4	1807	7	
1	11	8	710	7	
1	98	9	2065	4	
1	84	1	153	5	
1	3	8	301	2	
1	8	2	1159	1	
0	96	6	1662	1	
0	92	2	743	2	
0	47	8	1941	1	
0	24	9	249	6	
1	32	9	807	1	
1	75	5	327	9	
0	43	5	1186	5	
1	95	8	444	6	
0	46	4	1000	4	
1	85	3	433	7	
1	25	7	558	5	
1	84	7	1866	3	
0	44	1	1264	8	
1	93	7	1343	3	
1	89	3	119	8	
1	43	6	39	2	
1	83	9	1499	1	
1	47	4	665	5	
0	79	4	2086	9	
0	14	5	399	4	
1	47	7	392	8	
0	88	8	1316	3	
0	37	8	1628	8	
0	27	7	610	4	
0	68	2	103	2	
1	35	6	1971	8	
1	48	2	742	7	
1	64	2	2045	4	
0	94	3	1945	7	
0	83	1	884	5	
1	1	6	50	4	
0	60	3	1204	7	
1	89	5	1699	6	
0	92	8	1119	5	
1	48	7	206	2	
0	32	4	1645	7	
1	36	5	1273	5	
1	79	8	1373	7	
0	89	5	1586	6	
1	71	5	1245	5	
1	31	9	1590	1	
0	76	8	996	3	
1	94	2	1469	7	
0	12	4	1165	1	
0	74	9	1274	1	
0	12	5	76	6	
1	57	6	1574	9	
1	19	1	609	1	
