100 	
12	74
0	48	1	1452	6	
0	11	9	105	6	
1	76	4	944	8	
0	85	7	751	2	
1	90	4	1115	7	
0	7	2	1797	2	
1	96	1	2272	2	
1	50	9	401	7	
1	77	1	2179	5	
1	6	2	1386	5	
1	12	1	218	7	
1	29	2	2114	6	
0	14	3	186	8	
0	77	5	1340	3	
1	77	6	287	3	
0	97	1	1738	8	
0	68	3	155	6	
1	59	4	880	3	
1	25	7	1909	2	
1	97	7	1773	2	
0	60	7	1020	3	
0	7	8	2438	2	
0	83	2	1701	9	
0	4	3	2557	8	
1	44	5	2174	7	
1	96	4	292	1	
1	60	3	2315	5	
1	17	1	1880	5	
0	98	5	1770	2	
1	80	9	1742	3	
1	86	4	324	6	
0	63	2	214	4	
0	34	6	15	8	
1	13	8	2500	9	
1	91	5	2276	9	
1	11	9	187	7	
0	25	5	864	1	
0	82	5	130	1	
0	12	6	759	2	
1	79	2	1473	1	
0	71	6	1378	2	
0	74	8	2145	9	
0	98	3	1452	7	
0	60	4	375	1	
1	12	6	705	2	
1	59	4	2630	4	
0	22	6	542	6	
1	36	5	1047	1	
0	79	7	38	1	
1	70	9	1530	2	
0	47	6	542	7	
0	90	3	880	4	
1	34	6	164	3	
1	42	5	1669	2	
1	77	3	1732	5	
1	14	4	2242	1	
1	45	9	1046	4	
0	88	4	1366	6	
0	39	3	2467	6	
0	99	5	1761	1	
1	83	8	2403	4	
1	87	5	2536	7	
0	91	4	1143	3	
1	25	6	167	1	
1	76	7	1755	1	
0	35	5	232	4	
1	59	4	617	8	
0	22	1	535	6	
0	80	3	1088	5	
0	68	4	895	8	
1	60	7	1348	6	
0	10	6	1358	9	
0	54	3	1658	2	
0	89	1	56	4	
0	10	2	1172	2	
1	34	4	686	8	
0	55	8	912	2	
1	1	8	1666	6	
1	99	1	528	7	
0	48	5	2432	1	
1	63	6	1228	5	
1	97	6	1765	2	
1	26	7	1887	6	
0	94	5	727	3	
0	37	6	649	6	
0	4	4	665	3	
1	51	5	220	9	
0	25	1	1101	3	
1	21	4	369	2	
1	7	1	325	4	
0	86	2	3	7	
0	18	7	287	6	
1	14	6	1201	5	
1	95	2	1068	6	
1	86	1	34	5	
1	23	9	2599	5	
0	85	9	2020	1	
0	28	2	2507	3	
0	12	6	637	8	
0	95	6	1531	6	
