90 	
64	65
1	5	4	502	1	
0	6	7	340	3	
1	8	9	309	4	
0	6	2	271	5	
1	1	5	423	1	
0	5	7	341	9	
1	1	4	350	1	
1	2	5	331	4	
1	8	8	240	8	
0	3	7	40	3	
1	5	3	314	1	
0	4	5	260	2	
1	9	4	480	6	
1	2	3	26	1	
0	7	9	346	6	
1	7	5	249	9	
1	6	9	57	9	
0	9	3	388	9	
1	8	5	266	2	
0	2	7	563	5	
0	3	5	3	9	
0	8	2	24	1	
1	1	9	550	8	
0	2	6	188	6	
0	8	6	294	3	
1	6	2	512	3	
1	6	1	167	3	
1	7	5	226	9	
1	2	3	242	9	
0	1	3	2	9	
1	1	9	578	4	
0	2	7	14	2	
0	2	3	168	5	
1	2	9	318	7	
1	4	8	226	6	
1	5	2	447	3	
0	4	7	38	8	
0	4	9	504	4	
1	3	3	112	8	
0	4	8	475	3	
0	6	5	596	1	
1	5	8	550	4	
0	1	8	497	4	
1	1	7	566	6	
1	4	6	109	8	
0	1	6	248	9	
1	1	2	509	7	
0	9	1	70	3	
0	2	4	267	7	
0	4	5	592	3	
1	1	6	341	6	
0	3	2	267	1	
0	7	4	568	9	
0	1	5	348	8	
1	2	3	399	9	
0	8	9	470	9	
0	6	5	29	8	
0	3	5	270	6	
0	1	1	371	7	
0	1	3	547	3	
1	4	4	151	6	
0	6	6	371	9	
1	7	2	115	1	
1	8	3	530	1	
1	7	5	22	5	
0	4	8	518	8	
0	3	7	244	3	
0	2	8	528	9	
0	1	1	20	6	
0	9	2	451	5	
0	9	2	504	1	
0	8	2	560	8	
1	6	3	563	7	
0	1	3	216	4	
1	3	7	389	7	
0	2	6	293	2	
1	8	8	285	5	
1	2	2	468	7	
0	5	8	445	2	
1	2	4	367	7	
0	9	1	152	8	
0	4	8	503	1	
1	7	4	121	2	
1	5	8	261	6	
0	7	2	473	1	
0	7	4	276	5	
0	7	9	127	9	
0	7	7	423	1	
0	6	4	402	3	
0	2	2	152	2	
