90 	
49	50
0	77	9	1890	7	
1	66	5	1033	8	
0	4	4	1596	4	
0	58	4	303	6	
0	22	9	596	5	
0	94	8	2312	8	
0	83	9	1814	1	
1	61	2	485	2	
0	69	8	2249	6	
0	35	5	1813	6	
1	73	9	686	6	
0	6	6	1753	6	
1	40	7	229	4	
1	43	8	528	3	
1	80	4	2256	5	
1	94	5	1632	9	
0	31	2	11	7	
1	73	1	1998	8	
0	69	3	614	3	
0	4	3	1238	3	
0	25	9	2329	3	
0	78	1	348	1	
0	42	3	2162	4	
0	6	2	711	8	
0	27	6	560	2	
0	28	1	874	6	
1	60	7	1130	7	
0	28	7	609	5	
1	68	6	1864	7	
0	50	8	2356	2	
1	34	4	1905	4	
0	30	4	1660	3	
0	56	7	2050	6	
0	19	9	723	5	
1	25	8	485	5	
0	27	3	1340	8	
0	94	2	762	1	
0	6	9	1372	3	
1	82	7	61	5	
1	18	3	172	1	
1	90	5	263	9	
0	36	7	2073	4	
1	68	2	1770	4	
1	54	5	1913	5	
0	36	2	1568	1	
1	44	4	2085	2	
0	78	5	0	4	
1	4	5	214	3	
1	97	8	1050	5	
0	72	4	1998	5	
0	25	7	878	4	
0	52	4	1549	7	
0	4	8	2313	6	
1	23	2	1063	9	
0	83	4	1181	9	
0	98	8	1066	8	
1	51	6	2359	3	
1	90	2	1577	4	
1	63	9	833	5	
1	68	3	1757	6	
0	38	7	1863	6	
1	94	4	795	8	
1	20	1	847	5	
0	24	2	705	7	
1	28	4	2200	7	
0	30	9	2092	1	
0	59	4	1456	1	
1	95	2	854	8	
1	56	7	709	6	
0	73	5	202	1	
0	44	7	6	5	
1	85	3	2163	4	
1	93	6	611	6	
0	45	9	471	9	
1	69	7	2199	7	
0	83	4	708	6	
0	75	4	1119	1	
1	59	4	2337	2	
0	9	3	2083	3	
0	77	8	2126	4	
0	81	1	145	5	
0	92	5	893	2	
1	90	9	828	3	
0	46	6	182	8	
0	31	7	557	4	
0	77	2	1554	4	
0	21	9	1441	8	
1	37	1	1977	3	
0	41	3	581	1	
1	48	2	1429	9	
