90 	
28	67
1	50	6	901	3	
0	27	4	2347	1	
0	12	4	2192	5	
1	87	5	911	7	
0	99	4	1147	8	
0	92	2	1215	2	
1	26	8	328	7	
1	55	6	1517	4	
0	51	1	280	4	
0	28	7	1552	2	
1	3	5	146	7	
1	14	2	559	2	
1	60	5	973	5	
1	85	1	184	5	
1	69	3	1945	2	
0	99	3	1981	3	
0	12	1	1352	5	
0	56	4	1514	8	
0	77	5	1339	5	
0	42	3	200	1	
1	51	9	401	6	
0	99	8	1070	4	
1	98	4	262	3	
1	86	5	1766	8	
1	50	8	884	2	
1	93	3	1476	8	
1	88	8	2009	7	
1	96	3	2137	5	
0	31	3	920	6	
1	87	5	2033	2	
0	80	8	1900	4	
1	51	9	587	9	
1	44	7	2177	5	
0	25	8	2158	9	
0	26	9	4	2	
0	93	6	227	3	
1	15	4	539	6	
0	17	8	2223	8	
1	57	2	1442	9	
1	80	3	293	9	
1	69	8	383	4	
1	28	8	721	9	
1	29	1	2117	4	
1	80	6	1135	7	
0	51	8	1545	5	
0	44	9	2006	8	
0	72	3	349	2	
0	63	1	1392	7	
1	23	2	1030	6	
0	11	9	1492	3	
1	94	9	1463	2	
0	22	8	607	4	
1	91	1	1178	5	
1	98	6	411	3	
1	58	9	1012	8	
1	93	4	1569	1	
0	32	4	1106	2	
1	72	5	1323	3	
0	73	1	1535	2	
1	6	7	53	8	
1	46	9	2341	4	
0	33	1	1152	3	
1	35	7	1099	3	
1	1	2	2343	8	
0	52	5	1864	2	
0	14	6	126	6	
0	53	1	284	5	
1	98	5	884	1	
1	21	3	952	1	
1	91	3	905	5	
1	82	6	2386	1	
0	21	4	1271	6	
0	55	6	1238	8	
1	81	8	2201	1	
0	25	4	811	9	
0	41	1	1757	6	
1	49	3	201	5	
1	19	1	239	4	
0	2	1	269	3	
0	8	1	961	8	
0	98	2	772	5	
0	44	2	1155	1	
0	48	5	1395	8	
0	68	9	509	4	
1	12	3	1460	4	
0	21	1	679	8	
1	69	1	1093	7	
1	76	9	1082	2	
0	89	8	1302	7	
1	16	8	1981	5	
