40 	
13	16
1	72	4	3197	7	
1	44	7	2096	3	
1	22	9	3234	1	
1	26	8	3014	6	
1	93	5	745	9	
1	25	5	2048	2	
1	81	2	487	2	
0	50	8	3229	9	
1	99	5	1369	1	
0	1	5	3977	5	
0	49	3	1853	9	
0	26	9	649	7	
0	51	9	419	7	
1	88	5	3716	3	
1	28	9	3514	2	
1	40	7	1808	4	
1	36	4	3654	2	
0	12	5	3274	1	
1	51	1	1337	3	
0	14	9	1763	2	
0	79	3	4098	8	
0	86	2	3188	5	
1	34	7	1845	4	
0	92	7	749	3	
0	41	2	1392	2	
1	89	1	1494	2	
1	28	8	2421	2	
0	99	9	868	1	
0	48	4	4178	3	
1	81	2	2425	3	
1	65	1	2265	5	
0	58	9	307	4	
0	31	1	262	3	
1	56	6	3224	1	
1	83	6	4271	8	
0	48	8	1375	5	
0	15	3	806	7	
1	80	4	2819	3	
0	96	9	4227	6	
1	36	6	2983	2	
