70 	
61	79
0	79	4	5192	6	
0	29	4	3549	3	
0	29	5	3186	6	
0	86	8	4809	5	
0	86	5	3553	8	
0	73	6	6257	2	
0	87	4	5066	1	
1	58	9	830	4	
0	53	1	5880	8	
0	57	6	752	6	
1	65	2	1062	8	
1	70	8	534	6	
1	70	2	3163	9	
1	72	2	1564	2	
1	62	1	1065	4	
1	51	6	2023	7	
0	22	6	8094	1	
0	87	2	6625	6	
1	39	6	1939	5	
0	59	4	2622	4	
0	78	4	7641	8	
0	25	9	4531	9	
1	85	1	1463	6	
0	3	8	2260	3	
1	98	8	5392	5	
0	81	6	6292	7	
0	36	2	6989	4	
0	61	5	6530	9	
0	83	3	727	8	
1	12	8	6747	1	
1	18	6	6629	7	
1	41	4	1542	7	
1	65	8	2213	5	
1	91	5	4642	9	
0	23	5	3422	6	
1	30	1	4422	3	
0	60	2	4056	5	
0	99	9	4782	5	
1	85	6	5574	5	
1	81	2	5364	8	
0	81	9	7418	8	
0	19	2	6276	1	
0	42	8	7698	7	
0	82	1	3779	3	
1	34	5	6643	1	
1	86	1	7482	7	
1	72	9	4656	8	
0	60	6	3881	6	
1	82	7	6238	5	
0	28	8	8092	2	
1	92	8	6043	6	
1	50	7	7974	2	
1	28	3	4752	6	
1	69	5	5169	6	
1	93	7	3407	5	
0	6	4	3972	3	
0	66	7	2919	9	
0	84	8	4157	2	
0	3	5	5918	2	
0	65	4	1903	6	
0	87	3	5503	4	
1	61	2	1735	5	
0	60	8	6483	4	
0	46	6	758	5	
0	64	9	795	6	
0	41	4	2446	2	
0	83	4	1332	3	
1	95	8	6867	5	
1	1	7	930	5	
0	35	6	375	9	
