40 	
80	93
0	7	5	212	6	
1	3	1	87	3	
0	2	8	368	7	
0	6	3	41	4	
1	7	1	129	1	
1	1	8	131	1	
0	7	9	162	2	
0	3	4	135	5	
0	8	2	176	1	
0	9	5	143	1	
1	1	6	237	2	
0	1	7	140	2	
0	2	5	126	2	
0	2	6	281	1	
1	4	7	18	9	
0	5	9	301	7	
0	6	2	102	1	
0	1	8	37	5	
0	2	5	180	5	
1	5	9	141	9	
0	2	8	53	3	
1	6	4	298	2	
1	3	9	46	2	
1	9	9	247	4	
0	1	7	255	8	
1	7	5	231	9	
0	7	2	108	5	
0	5	7	80	7	
1	2	5	268	4	
0	9	4	155	5	
1	9	4	209	8	
0	5	6	317	8	
1	5	3	161	8	
0	6	9	341	2	
1	9	1	89	4	
1	4	2	79	6	
0	2	1	328	3	
1	4	6	284	3	
0	5	9	236	4	
0	9	5	231	1	
