50 	
36	53
0	62	2	6	3	
1	68	7	611	8	
1	32	9	27	2	
1	52	6	355	1	
1	21	7	31	5	
1	86	7	283	5	
0	76	4	251	4	
1	13	1	618	1	
0	11	2	945	8	
0	35	1	279	2	
1	34	7	710	3	
0	20	6	466	3	
0	79	4	878	1	
1	98	3	547	5	
0	55	7	142	5	
0	66	8	1139	6	
0	53	8	6	2	
0	98	2	329	7	
1	99	4	515	4	
0	60	4	1147	7	
0	16	3	1007	7	
1	28	3	302	4	
0	23	9	327	7	
1	85	2	325	3	
1	94	4	1143	9	
0	12	3	1289	7	
1	67	9	0	2	
0	85	7	67	3	
0	4	8	273	5	
0	18	8	555	5	
1	49	9	95	1	
1	29	4	461	8	
0	37	3	512	8	
1	24	5	413	2	
0	13	6	35	2	
0	85	4	228	2	
1	24	6	82	3	
1	77	6	899	1	
0	60	4	121	7	
1	81	1	1021	4	
0	52	8	1004	5	
0	67	1	1210	8	
1	8	5	147	1	
0	54	1	429	5	
1	83	5	152	3	
1	23	4	516	5	
1	89	4	902	5	
0	92	9	156	9	
1	41	1	959	6	
1	72	2	980	3	
