40 	
24	66
1	86	4	586	9	
0	93	7	927	3	
0	16	9	249	5	
1	55	2	90	1	
0	61	2	722	9	
1	94	2	101	2	
1	18	4	140	7	
1	94	6	862	2	
1	29	2	444	7	
0	67	4	272	3	
0	79	5	79	6	
0	61	8	1000	5	
1	89	7	565	2	
1	41	9	375	6	
1	63	1	156	1	
1	73	9	10	5	
1	31	9	186	5	
0	88	1	849	8	
1	4	5	1020	3	
1	25	2	802	5	
0	27	2	244	9	
0	57	3	446	2	
0	94	4	358	5	
1	57	1	1055	3	
1	25	7	630	6	
0	47	5	857	5	
1	55	4	387	5	
1	6	7	1053	9	
0	81	7	356	1	
1	49	8	384	6	
0	99	5	882	4	
0	39	7	400	7	
1	44	1	772	9	
0	21	6	953	7	
1	88	1	275	2	
0	14	9	458	6	
0	57	5	14	7	
1	23	8	954	7	
0	15	1	733	8	
1	67	4	14	7	
