40 	
12	51
1	25	4	1309	2	
1	27	4	229	3	
0	65	8	755	5	
1	41	5	2035	6	
0	24	6	430	3	
0	64	7	1103	2	
0	93	8	315	4	
1	55	8	376	9	
0	63	8	1007	9	
1	84	7	1534	9	
1	76	8	64	1	
1	24	2	1335	8	
1	74	8	323	5	
1	85	3	1520	9	
1	78	3	307	9	
1	19	1	589	1	
1	93	9	310	2	
0	64	1	1968	3	
1	80	5	982	8	
0	65	1	1230	8	
0	22	6	1739	5	
1	46	7	1650	7	
1	53	3	565	1	
0	31	6	744	6	
0	31	3	1092	7	
0	20	5	1703	8	
1	69	6	1627	1	
0	60	2	1205	8	
1	66	8	2169	1	
1	72	5	361	9	
0	54	6	1142	2	
1	37	9	670	6	
0	40	4	95	1	
1	27	5	596	5	
0	91	6	30	5	
0	19	1	1291	9	
1	8	7	1719	7	
1	76	2	1367	6	
0	93	8	1098	7	
1	60	7	1409	4	
