70 	
69	73
1	1	6	50	9	
1	7	2	260	8	
0	1	8	238	7	
1	2	8	165	1	
1	7	8	248	9	
1	1	4	249	3	
0	9	8	323	9	
1	8	8	318	7	
0	4	9	152	9	
0	5	2	41	3	
0	1	7	121	7	
1	3	3	232	4	
1	7	3	334	7	
0	7	4	274	4	
0	6	7	188	2	
0	7	6	155	8	
0	9	9	316	7	
0	9	8	128	8	
1	8	6	6	2	
1	3	8	127	3	
0	8	5	84	4	
0	4	4	27	5	
0	8	7	211	6	
0	4	6	62	2	
0	3	9	171	9	
1	3	7	247	5	
0	2	9	151	8	
0	7	7	338	2	
1	7	6	206	7	
1	9	4	303	3	
0	2	3	84	8	
0	1	2	173	7	
0	7	3	78	7	
0	3	7	96	2	
1	9	2	266	6	
1	9	8	20	3	
1	8	1	237	7	
1	7	1	21	3	
0	7	2	333	4	
1	7	9	247	7	
0	1	3	103	3	
0	9	4	138	6	
1	5	4	224	1	
1	7	8	294	7	
0	5	3	0	7	
0	5	7	52	3	
0	9	4	125	4	
0	4	4	220	6	
0	1	8	284	5	
0	1	9	30	8	
0	4	1	308	7	
0	8	1	195	6	
0	6	7	240	9	
0	3	3	170	1	
1	4	9	244	1	
1	8	3	192	6	
1	5	9	25	5	
1	2	9	270	2	
1	5	8	191	9	
0	3	6	169	8	
0	6	8	227	5	
0	3	1	27	8	
1	7	9	272	6	
1	1	7	229	7	
1	3	6	187	6	
1	5	4	36	6	
1	4	6	328	1	
1	1	3	172	7	
0	7	4	61	5	
0	7	6	32	4	
