80 	
48	54
0	9	3	222	5	
0	8	2	296	9	
1	5	1	63	2	
0	7	3	394	6	
1	3	2	451	6	
1	6	5	88	3	
0	7	1	269	4	
0	4	7	781	5	
0	3	8	601	9	
1	9	9	169	9	
0	6	8	55	3	
0	5	5	397	8	
0	5	3	552	7	
1	6	8	584	4	
0	7	2	619	5	
1	9	1	436	5	
0	9	7	425	5	
0	9	5	816	8	
0	4	8	29	3	
1	6	7	667	6	
0	7	6	93	4	
1	1	7	404	3	
1	3	8	744	8	
0	5	9	229	8	
1	8	4	186	2	
1	3	8	644	3	
0	4	5	538	6	
1	9	6	154	3	
0	2	2	138	3	
0	6	5	662	4	
1	9	5	181	2	
1	9	2	505	1	
0	3	6	653	2	
0	2	6	174	2	
0	5	7	258	1	
1	2	6	636	1	
0	4	5	698	2	
1	3	2	5	5	
0	8	5	57	6	
0	6	2	605	4	
0	2	9	494	9	
1	4	9	119	9	
1	1	2	513	8	
1	3	9	756	5	
1	4	6	401	9	
1	6	9	311	8	
0	5	9	597	6	
1	1	3	808	9	
1	7	1	829	5	
0	9	8	279	4	
0	9	7	299	4	
1	8	9	3	2	
0	8	3	260	6	
1	1	7	244	7	
1	6	2	72	6	
1	1	4	167	3	
1	5	8	348	7	
0	1	8	143	1	
0	1	7	624	3	
0	7	9	621	2	
0	6	8	492	3	
1	1	5	749	9	
1	6	8	499	1	
1	7	5	791	6	
0	9	7	194	6	
0	8	4	420	4	
0	4	6	69	1	
0	5	2	700	6	
0	6	2	787	7	
0	6	5	294	9	
0	5	5	554	3	
0	1	7	666	9	
0	8	4	767	7	
0	2	4	337	1	
1	5	4	597	6	
1	3	4	105	1	
1	8	2	286	5	
1	4	7	704	9	
1	5	4	790	2	
0	4	4	438	4	
