60 	
13	19
1	9	7	41	7	
1	2	2	163	5	
1	5	6	136	7	
0	8	8	402	7	
1	7	2	161	5	
0	1	4	14	5	
0	8	3	89	5	
0	6	8	83	4	
0	8	2	376	9	
0	8	8	32	4	
0	7	8	358	7	
0	7	6	130	3	
1	2	8	354	5	
1	4	7	406	1	
0	9	1	129	8	
1	4	7	39	3	
1	8	6	6	3	
0	7	1	283	6	
1	5	4	31	3	
0	2	3	31	1	
1	1	9	242	3	
0	1	9	92	4	
0	7	3	263	3	
1	6	8	220	9	
1	3	5	256	5	
1	9	1	447	8	
1	7	6	215	8	
1	8	5	376	7	
0	2	6	376	5	
0	5	7	88	8	
0	9	5	3	9	
0	3	9	187	6	
0	6	4	29	6	
1	2	9	236	2	
1	3	2	112	8	
0	5	3	331	6	
0	5	9	260	1	
1	1	9	210	4	
1	5	6	217	9	
0	6	4	204	9	
1	6	4	154	6	
0	1	7	198	8	
0	1	3	199	3	
0	9	1	201	1	
1	5	1	262	7	
0	3	2	248	3	
1	2	8	222	7	
0	8	1	257	2	
1	7	9	263	2	
0	4	7	260	6	
1	1	9	53	6	
1	2	2	29	6	
1	5	5	359	2	
0	9	8	403	6	
1	9	1	246	6	
0	6	2	240	4	
1	7	7	312	3	
0	3	5	242	3	
1	4	7	295	5	
0	1	8	264	1	
