50 	
48	54
0	5	8	0	5	
0	8	6	92	1	
0	1	2	62	4	
1	5	5	357	2	
0	9	9	267	6	
0	5	1	306	7	
0	8	7	159	3	
1	7	1	380	2	
1	7	2	67	4	
1	6	8	135	4	
0	4	3	245	7	
0	3	3	176	2	
1	2	7	121	7	
0	9	2	180	8	
1	3	7	170	7	
1	9	1	399	6	
1	3	2	229	8	
0	6	7	376	2	
0	4	1	171	7	
1	8	1	200	1	
0	4	3	47	3	
1	6	9	30	8	
0	4	5	34	2	
0	4	3	59	3	
0	1	9	71	4	
0	5	6	253	4	
1	5	4	132	8	
0	8	5	164	2	
1	3	7	173	4	
1	2	3	85	8	
0	5	8	269	3	
0	7	4	115	4	
1	4	1	211	9	
0	2	4	303	1	
1	5	8	380	2	
1	1	8	114	6	
0	9	6	188	7	
0	4	4	217	7	
0	1	5	363	7	
0	5	9	361	6	
0	9	9	382	6	
0	9	6	244	1	
0	4	2	302	3	
0	8	3	249	9	
1	4	3	377	4	
1	8	3	147	9	
0	8	5	158	6	
0	7	7	360	7	
1	7	8	355	9	
0	7	6	326	9	
