100 	
2	33
0	63	9	6191	8	
1	56	4	4772	1	
1	26	7	2538	9	
1	6	7	5569	1	
0	54	2	9736	6	
1	37	1	4603	3	
0	73	4	2378	2	
1	41	8	440	2	
0	67	7	8796	1	
1	76	3	5310	2	
0	18	4	5628	8	
0	22	6	4824	9	
0	55	4	6780	8	
1	80	3	4352	1	
1	93	1	414	3	
1	47	7	7920	2	
0	70	6	7541	9	
1	19	7	3484	3	
1	73	1	887	3	
1	1	5	5059	1	
0	4	6	4927	5	
0	29	3	1220	1	
0	50	4	6319	2	
0	45	9	2131	4	
1	98	3	9748	6	
1	30	4	1761	2	
1	72	2	8930	5	
1	37	8	7268	5	
0	99	9	9489	8	
1	1	6	8856	7	
0	20	4	1508	5	
0	73	5	7958	3	
1	90	7	3624	7	
0	8	2	9265	5	
0	80	5	6077	6	
1	58	3	8923	1	
1	96	8	5945	3	
0	44	2	1311	8	
0	41	4	7400	5	
0	90	5	4799	8	
0	78	4	4212	6	
1	62	8	1993	9	
0	63	7	9198	5	
0	76	5	6354	5	
0	25	5	8980	9	
0	63	5	6587	1	
1	17	3	277	6	
0	45	1	5333	7	
0	49	1	8728	4	
1	16	2	9946	7	
1	88	9	7008	3	
0	87	6	812	8	
0	2	5	5269	7	
0	87	7	6160	3	
1	7	8	3307	4	
0	95	3	9252	6	
1	6	3	6652	5	
0	40	3	1562	6	
1	13	2	1886	4	
1	6	4	7522	1	
1	29	1	5063	8	
1	80	3	5261	8	
1	15	8	2228	1	
1	59	7	7544	9	
1	3	7	7267	9	
0	30	8	8771	7	
1	59	5	7741	1	
1	34	8	272	9	
1	82	4	326	5	
1	78	5	482	8	
0	57	5	4329	8	
0	7	4	8434	3	
1	81	8	2398	7	
1	16	5	6813	6	
1	83	1	1719	7	
1	72	1	6791	6	
0	75	3	1724	7	
1	76	9	9850	7	
0	18	1	5283	2	
0	86	1	4500	2	
0	82	6	2140	1	
0	16	4	3436	4	
1	17	2	132	7	
1	65	5	6186	9	
1	32	2	619	8	
1	41	5	7186	2	
0	96	3	4686	8	
1	91	2	2257	9	
1	50	5	5784	8	
1	18	7	2418	7	
1	17	8	8378	2	
1	85	2	5385	2	
0	27	6	7089	8	
1	71	7	7461	9	
1	41	4	1259	2	
1	63	3	497	8	
1	28	1	7330	6	
0	8	6	9604	8	
0	79	6	8063	6	
0	57	4	5967	4	
