90 	
19	31
0	1	8	91	6	
0	2	1	235	2	
1	1	4	92	7	
1	8	8	235	4	
1	3	9	265	1	
1	5	1	122	2	
0	7	3	349	9	
1	7	9	174	1	
1	1	8	395	1	
1	2	8	215	2	
1	7	5	316	9	
1	7	8	156	6	
0	4	1	308	7	
0	4	5	119	9	
1	4	5	169	8	
0	5	3	103	2	
0	8	6	243	2	
0	1	1	84	5	
0	6	9	389	4	
0	4	8	175	6	
1	4	1	360	6	
0	9	6	291	9	
0	1	6	36	4	
1	3	9	148	3	
1	5	3	217	2	
1	3	3	266	5	
1	9	1	365	6	
0	2	1	102	2	
1	1	7	332	4	
1	2	9	156	4	
0	4	5	107	1	
0	5	4	167	1	
0	4	4	365	3	
1	1	8	4	4	
0	5	9	92	4	
0	7	3	138	9	
0	4	5	308	1	
0	2	1	212	2	
1	7	4	349	4	
1	7	4	380	3	
1	7	4	344	3	
1	6	6	112	8	
0	7	4	372	9	
1	3	8	271	4	
1	8	8	350	5	
0	9	4	205	1	
1	7	4	26	9	
0	5	2	8	2	
0	5	8	127	3	
0	7	5	317	7	
1	3	5	143	4	
0	7	2	63	1	
0	6	4	168	8	
0	8	8	210	8	
0	1	8	354	2	
1	8	4	182	7	
0	2	9	153	3	
0	9	6	122	3	
1	4	6	59	5	
0	2	3	227	7	
1	2	2	53	3	
1	8	3	264	2	
1	2	9	276	7	
1	6	2	138	9	
1	7	7	28	9	
1	7	9	88	9	
0	1	2	338	4	
1	2	8	121	3	
0	3	4	386	8	
1	4	8	354	6	
0	7	6	23	7	
0	5	4	60	6	
1	3	2	287	8	
0	7	9	263	8	
0	5	5	316	6	
1	2	6	86	5	
0	2	3	357	5	
0	4	6	200	3	
1	1	3	25	6	
1	6	6	280	6	
0	7	4	27	9	
0	2	1	357	3	
0	2	9	330	8	
0	5	8	87	4	
1	1	1	149	6	
1	6	9	335	8	
0	6	2	114	5	
0	2	6	273	4	
0	1	6	103	3	
0	1	9	340	4	
