80 	
10	17
0	5	8	244	1	
1	6	4	83	6	
0	5	2	221	4	
1	6	1	374	6	
0	4	7	364	1	
1	7	1	96	3	
1	8	1	121	2	
1	5	7	301	7	
0	9	4	102	1	
0	5	4	213	3	
0	6	4	290	7	
1	8	7	200	6	
1	8	5	239	4	
1	7	3	298	1	
1	3	2	161	2	
0	8	6	147	9	
0	1	1	152	9	
0	1	5	361	7	
0	7	1	92	8	
0	1	8	168	5	
1	9	7	251	9	
1	3	6	134	5	
1	3	7	53	7	
0	1	7	257	1	
0	5	4	213	9	
0	5	4	335	5	
0	8	3	302	9	
1	3	9	261	7	
1	9	5	230	5	
0	9	8	159	4	
1	4	7	390	5	
0	3	7	153	8	
0	3	4	43	3	
1	8	2	264	4	
0	6	7	255	4	
1	8	5	151	7	
0	7	4	104	6	
0	8	8	388	4	
0	9	6	375	8	
0	7	3	235	9	
0	8	5	69	7	
1	2	5	303	6	
1	3	2	388	6	
1	2	5	129	3	
1	3	8	260	8	
0	3	2	156	7	
1	4	3	135	6	
1	1	8	393	9	
1	7	7	87	1	
1	6	2	243	2	
1	4	9	128	3	
1	4	9	226	7	
1	6	9	353	9	
0	5	5	130	4	
0	6	9	136	6	
0	6	9	327	6	
1	2	3	214	6	
0	8	8	23	3	
0	5	4	272	9	
0	1	9	280	3	
1	2	7	67	4	
0	3	6	382	8	
1	4	5	64	2	
1	5	9	111	8	
0	8	4	47	2	
0	3	5	372	8	
1	3	4	363	2	
0	7	7	261	3	
0	5	5	152	3	
1	3	4	59	4	
1	4	1	71	7	
1	9	8	216	3	
0	1	9	194	4	
1	3	9	335	4	
0	9	7	268	7	
0	8	3	397	5	
0	3	8	274	8	
1	2	1	387	9	
1	1	4	226	9	
1	4	4	304	9	
