80 	
32	41
0	1	8	109	9	
0	6	3	189	6	
0	6	2	124	3	
0	3	3	16	8	
1	6	7	164	1	
0	8	4	60	9	
0	4	7	70	2	
0	9	2	68	4	
0	5	8	46	6	
0	2	7	52	5	
0	4	4	200	1	
0	9	2	130	2	
0	8	3	124	1	
0	5	4	1	6	
0	7	5	88	1	
0	7	8	31	2	
0	8	5	19	5	
0	3	7	149	4	
1	6	2	68	7	
1	9	2	133	3	
1	6	6	134	4	
0	9	7	69	4	
0	1	6	198	1	
0	1	9	181	3	
1	2	3	158	7	
1	2	1	1	2	
1	7	3	133	5	
0	3	9	187	8	
1	5	4	179	7	
0	7	9	129	1	
1	5	6	87	1	
1	7	2	50	5	
0	8	9	89	3	
0	2	9	177	7	
1	1	8	193	8	
0	4	7	183	1	
0	8	9	178	8	
0	8	4	146	4	
1	7	4	84	1	
1	3	9	117	1	
1	6	9	139	3	
0	9	4	55	3	
1	3	1	168	4	
0	2	4	47	9	
0	9	9	26	3	
1	4	4	202	4	
0	9	6	47	3	
1	9	9	57	7	
1	3	6	20	6	
1	4	9	49	7	
0	5	6	106	5	
0	6	2	60	2	
0	3	5	128	4	
0	2	8	5	7	
1	6	8	11	5	
1	4	1	186	1	
1	7	6	151	4	
0	6	8	121	9	
1	4	7	198	5	
1	3	4	134	3	
1	3	4	114	2	
1	4	5	52	3	
1	6	2	168	9	
1	4	7	46	7	
1	4	3	49	7	
1	5	5	1	2	
0	2	8	110	4	
0	3	3	48	4	
0	2	1	83	5	
1	8	2	154	3	
1	6	5	77	4	
0	8	8	82	5	
1	3	6	181	6	
1	8	9	116	5	
1	7	9	80	5	
0	4	1	47	2	
1	3	6	150	1	
1	8	7	104	4	
0	4	4	197	3	
0	2	4	154	9	
