90 	
9	11
0	2	4	235	6	
0	8	6	89	9	
1	4	3	267	4	
0	8	6	384	2	
1	9	6	168	9	
1	3	8	188	5	
0	1	5	36	3	
1	9	1	315	1	
0	3	3	290	5	
0	6	9	432	1	
1	8	1	317	9	
1	6	3	62	9	
0	9	8	378	8	
0	3	3	79	2	
1	7	4	332	6	
0	3	4	73	9	
1	8	6	379	3	
0	4	1	261	4	
1	8	5	74	7	
0	4	8	78	6	
0	6	6	389	6	
0	8	9	14	4	
1	3	7	461	7	
0	1	3	322	3	
0	8	2	416	1	
1	8	2	337	3	
1	4	1	241	8	
0	6	3	445	6	
1	2	8	216	8	
1	5	6	74	8	
1	7	5	318	5	
0	7	8	237	4	
0	8	7	287	4	
1	7	9	397	1	
1	1	5	241	3	
0	6	8	128	8	
0	7	6	238	2	
1	9	1	387	4	
1	8	4	255	4	
1	5	4	206	1	
0	5	4	12	4	
1	8	9	364	2	
1	4	8	159	3	
1	4	6	94	6	
1	6	3	238	8	
1	7	7	198	5	
1	8	3	276	1	
0	4	6	261	6	
1	3	9	201	9	
1	4	2	307	5	
1	4	4	88	4	
0	6	9	457	6	
0	8	3	461	6	
0	3	6	301	8	
0	3	2	136	3	
1	8	3	231	6	
1	8	6	352	2	
0	6	3	269	9	
0	6	7	228	4	
0	8	1	289	6	
1	3	5	3	8	
0	1	3	66	4	
0	6	1	245	3	
0	6	3	341	2	
0	1	8	113	5	
1	2	9	392	3	
1	5	2	361	6	
1	1	9	33	1	
1	1	9	447	1	
0	1	1	196	8	
1	2	3	384	9	
0	5	6	288	6	
1	9	9	315	2	
1	9	5	449	7	
1	6	8	61	3	
0	2	8	96	8	
0	5	4	148	3	
0	1	1	76	2	
0	6	6	277	7	
1	9	2	425	1	
0	6	3	374	2	
1	8	4	404	6	
1	3	8	239	5	
0	7	7	175	1	
0	2	4	5	9	
1	5	9	276	9	
0	1	2	415	7	
0	1	6	445	7	
1	5	2	123	6	
0	2	9	99	3	
