50 	
39	51
1	65	6	311	7	
0	57	3	2181	1	
1	54	7	1707	6	
0	57	8	1512	2	
0	75	8	1570	1	
1	54	1	2253	7	
0	26	5	2261	4	
1	40	5	158	5	
0	15	6	1160	3	
1	71	3	2287	6	
1	9	7	1645	5	
0	66	6	1473	2	
1	46	8	981	8	
1	13	7	691	5	
0	59	9	1654	6	
1	36	8	438	5	
0	40	9	1536	4	
1	36	9	1018	1	
0	62	8	2364	9	
0	66	7	176	9	
0	65	4	617	6	
1	96	6	2072	6	
1	88	1	22	3	
0	72	1	1933	9	
0	59	7	1323	8	
0	4	5	765	3	
0	33	5	771	9	
0	72	9	1129	2	
0	84	3	1403	1	
0	56	6	1056	5	
0	63	4	468	9	
1	4	1	981	4	
1	80	7	551	7	
1	49	1	36	6	
1	13	8	1806	8	
0	58	9	1722	3	
1	26	7	1864	3	
0	10	2	1823	8	
0	50	5	1356	9	
1	29	9	2090	9	
0	10	8	1645	2	
0	34	8	541	7	
0	70	8	935	3	
0	65	4	1071	7	
1	36	2	367	8	
1	95	8	49	7	
0	19	9	1525	3	
1	28	1	712	6	
0	52	3	638	3	
0	14	5	791	9	
