100 	
11	76
1	71	9	1675	3	
1	3	1	7204	7	
0	54	2	4076	9	
1	61	5	8167	2	
0	39	9	6843	6	
1	5	7	2475	7	
1	69	7	5397	8	
0	72	3	2693	3	
1	60	8	2546	6	
1	84	9	7693	6	
1	72	3	6565	3	
0	24	7	6090	2	
0	79	7	7669	8	
0	48	8	8981	8	
1	85	1	8664	9	
1	65	7	2848	9	
1	35	4	7249	1	
0	73	4	2993	6	
0	49	9	3592	5	
1	99	8	2976	5	
0	7	7	6940	7	
0	3	9	4313	9	
1	42	6	3279	8	
0	47	7	3447	5	
0	9	4	5169	5	
1	11	9	4503	9	
0	39	3	1939	6	
0	10	3	6868	5	
0	92	7	8402	4	
0	22	8	1291	7	
0	72	8	2482	5	
0	42	7	6395	3	
1	17	2	8632	8	
0	51	2	2175	4	
0	80	5	5924	5	
1	12	3	1342	9	
1	48	1	5841	8	
1	26	1	8926	7	
1	42	3	963	1	
0	71	9	2800	7	
0	47	8	3932	2	
1	82	2	6983	4	
1	61	3	2545	5	
0	5	9	622	3	
0	1	9	4532	9	
0	85	5	168	6	
0	6	9	337	4	
1	78	5	7219	1	
1	60	1	4574	6	
1	69	5	4004	4	
0	69	4	1715	1	
1	72	6	4099	5	
1	47	7	6657	3	
0	39	6	5159	2	
0	49	5	3939	3	
1	93	3	4371	8	
1	83	9	9323	7	
1	43	8	2413	1	
1	28	7	1010	9	
1	73	6	4808	1	
0	6	6	473	6	
1	49	8	8444	7	
0	26	3	6366	4	
1	40	4	1114	6	
0	17	1	8798	6	
1	28	2	9300	4	
1	31	9	8505	9	
1	61	2	2796	9	
1	53	8	8098	9	
0	96	7	2251	1	
0	74	3	4819	3	
1	68	7	8106	3	
1	2	3	2373	2	
0	99	9	2084	3	
1	45	1	176	6	
0	37	4	2726	7	
1	45	9	2459	6	
1	7	8	8602	5	
1	25	7	2846	1	
1	41	2	6502	9	
0	88	5	7613	5	
1	85	6	8164	6	
0	21	7	1588	8	
0	57	1	6191	4	
1	26	6	209	7	
1	28	9	6187	6	
0	95	2	4149	8	
0	43	3	342	2	
0	1	4	7291	7	
0	6	5	1593	3	
1	71	2	480	3	
0	56	1	2116	6	
0	33	8	580	4	
1	25	2	4146	6	
0	76	4	4944	9	
0	36	1	7496	9	
0	62	3	9318	8	
0	42	7	2799	1	
1	58	7	5055	6	
1	26	6	1718	9	
