50 	
9	10
1	2	4	77	7	
0	5	4	160	1	
1	9	1	52	3	
1	4	1	349	7	
1	2	1	230	9	
0	1	5	169	8	
1	6	1	313	3	
1	6	7	144	6	
0	6	5	169	7	
1	8	4	115	2	
0	1	6	196	7	
0	1	8	214	3	
1	6	6	225	9	
1	3	2	331	6	
0	5	1	124	9	
1	3	8	74	9	
1	9	7	18	4	
0	6	2	212	8	
1	5	8	108	5	
0	6	7	154	6	
1	4	4	31	3	
1	1	7	343	6	
1	7	4	231	6	
0	6	5	160	9	
0	5	3	299	9	
1	8	4	218	8	
0	6	5	9	6	
1	4	8	116	9	
0	1	4	126	8	
0	2	6	276	9	
1	3	3	192	1	
0	9	2	223	9	
0	4	6	202	9	
1	6	5	288	7	
0	6	7	11	3	
0	7	2	147	4	
0	3	3	335	3	
1	4	8	48	6	
0	2	3	321	7	
1	8	9	58	4	
0	4	4	27	5	
1	1	7	5	4	
1	6	1	22	4	
1	9	9	77	4	
1	4	9	86	5	
0	8	8	156	8	
0	5	7	345	2	
1	5	9	199	4	
0	1	1	222	6	
1	2	3	266	3	
